ID,Prob1
71286, 0.46
71287, 0.51
71288, 0.38
71289, 0.40
71290, 0.33
71291, 0.41
71292, 0.17
71293, 0.28
71294, 0.21
71295, 0.27
71296, 0.21
71297, 0.27
71298, 0.25
71299, 0.33
71300, 0.27
71301, 0.50
71302, 0.36
71303, 0.19
71304, 0.29
71305, 0.15
71306, 0.56
71307, 0.37
71308, 0.15
71309, 0.51
71310, 0.42
71311, 0.39
71312, 0.31
71313, 0.26
71314, 0.59
71315, 0.38
71316, 0.14
71317, 0.29
71318, 0.50
71319, 0.20
71320, 0.19
71321, 0.21
71322, 0.74
71323, 0.25
71324, 0.21
71325, 0.46
71326, 0.25
71327, 0.93
71328, 0.33
71329, 0.27
71330, 0.34
71331, 0.09
71332, 0.32
71333, 0.54
71334, 0.37
71335, 0.14
71336, 0.32
71337, 0.10
71338, 0.44
71339, 0.55
71340, 0.11
71341, 0.63
71342, 0.37
71343, 0.70
71344, 0.62
71345, 0.96
71346, 0.40
71347, 0.70
71348, 0.50
71349, 0.16
71350, 0.19
71351, 0.41
71352, 0.29
71353, 0.16
71354, 0.65
71355, 0.34
71356, 0.40
71357, 0.34
71358, 0.05
71359, 0.63
71360, 0.18
71361, 0.25
71362, 0.73
71363, 0.50
71364, 0.21
71365, 0.34
71366, 0.02
71367, 0.12
71368, 0.77
71369, 0.43
71370, 0.28
71371, 0.36
71372, 0.30
71373, 0.54
71374, 0.39
71375, 0.69
71376, 0.20
71377, 0.34
71378, 0.28
71379, 0.31
71380, 0.29
71381, 0.05
71382, 0.76
71383, 0.32
71384, 0.09
71385, 0.59
71386, 0.14
71387, 0.47
71388, 0.22
71389, 0.48
71390, 0.21
71391, 0.98
71392, 0.49
71393, 0.66
71394, 0.17
71395, 0.10
71396, 0.29
71397, 0.28
71398, 0.20
71399, 0.46
71400, 0.56
71401, 0.47
71402, 0.35
71403, 0.14
71404, 0.14
71405, 0.28
71406, 0.22
71407, 0.42
71408, 0.29
71409, 0.37
71410, 0.28
71411, 0.25
71412, 0.34
71413, 0.15
71414, 0.23
71415, 0.16
71416, 0.68
71417, 0.17
71418, 0.25
71419, 0.45
71420, 0.62
71421, 0.38
71422, 0.39
71423, 0.31
71424, 0.30
71425, 0.24
71426, 0.26
71427, 0.32
71428, 0.06
71429, 0.50
71430, 0.30
71431, 0.30
71432, 0.20
71433, 0.89
71434, 0.31
71435, 0.35
71436, 0.30
71437, 0.16
71438, 0.04
71439, 0.73
71440, 0.91
71441, 0.25
71442, 0.55
71443, 0.16
71444, 0.24
71445, 0.07
71446, 0.46
71447, 0.35
71448, 0.44
71449, 0.38
71450, 0.47
71451, 0.75
71452, 0.37
71453, 0.25
71454, 0.22
71455, 0.53
71456, 0.26
71457, 0.32
71458, 0.88
71459, 0.50
71460, 0.38
71461, 0.25
71462, 0.23
71463, 0.17
71464, 0.11
71465, 0.36
71466, 0.77
71467, 0.10
71468, 0.48
71469, 0.34
71470, 0.17
71471, 0.63
71472, 0.63
71473, 0.11
71474, 0.41
71475, 0.23
71476, 0.17
71477, 0.19
71478, 0.07
71479, 0.32
71480, 0.49
71481, 0.68
71482, 0.11
71483, 0.54
71484, 0.28
71485, 0.13
71486, 0.17
71487, 0.19
71488, 0.44
71489, 0.26
71490, 0.68
71491, 0.68
71492, 0.35
71493, 0.34
71494, 0.15
71495, 0.66
71496, 0.25
71497, 0.50
71498, 0.20
71499, 0.12
71500, 0.71
71501, 0.36
71502, 0.23
71503, 0.49
71504, 0.25
71505, 0.45
71506, 0.69
71507, 0.39
71508, 0.22
71509, 0.67
71510, 0.13
71511, 0.07
71512, 0.22
71513, 0.33
71514, 0.34
71515, 0.07
71516, 0.43
71517, 0.41
71518, 0.25
71519, 0.38
71520, 0.11
71521, 0.78
71522, 0.31
71523, 0.94
71524, 0.29
71525, 0.22
71526, 0.26
71527, 0.12
71528, 0.29
71529, 0.18
71530, 0.37
71531, 0.49
71532, 0.04
71533, 0.58
71534, 0.46
71535, 0.20
71536, 0.26
71537, 0.27
71538, 0.35
71539, 0.10
71540, 0.41
71541, 0.30
71542, 0.39
71543, 0.26
71544, 0.42
71545, 0.25
71546, 0.53
71547, 0.85
71548, 0.21
71549, 0.19
71550, 0.45
71551, 0.29
71552, 0.20
71553, 0.25
71554, 0.24
71555, 0.20
71556, 0.17
71557, 0.18
71558, 0.39
71559, 0.59
71560, 0.20
71561, 0.80
71562, 0.44
71563, 0.73
71564, 0.72
71565, 0.29
71566, 0.36
71567, 0.36
71568, 0.25
71569, 0.29
71570, 0.15
71571, 0.26
71572, 0.07
71573, 0.55
71574, 0.15
71575, 0.42
71576, 0.21
71577, 0.78
71578, 0.81
71579, 0.87
71580, 0.43
71581, 0.20
71582, 0.28
71583, 0.25
71584, 0.26
71585, 0.76
71586, 0.08
71587, 0.44
71588, 0.08
71589, 0.29
71590, 0.16
71591, 0.34
71592, 0.59
71593, 0.30
71594, 0.09
71595, 0.16
71596, 0.34
71597, 0.18
71598, 0.34
71599, 0.59
71600, 0.07
71601, 0.56
71602, 0.63
71603, 0.60
71604, 0.12
71605, 0.64
71606, 0.25
71607, 0.17
71608, 0.21
71609, 0.21
71610, 0.20
71611, 0.34
71612, 0.30
71613, 0.36
71614, 0.25
71615, 0.14
71616, 0.21
71617, 0.35
71618, 0.22
71619, 0.62
71620, 0.13
71621, 0.78
71622, 0.29
71623, 0.48
71624, 0.25
71625, 0.09
71626, 0.23
71627, 0.20
71628, 0.32
71629, 0.25
71630, 0.33
71631, 0.28
71632, 0.22
71633, 0.17
71634, 0.26
71635, 0.71
71636, 0.44
71637, 0.27
71638, 0.32
71639, 0.14
71640, 0.12
71641, 0.26
71642, 0.12
71643, 0.22
71644, 0.18
71645, 0.34
71646, 0.26
71647, 0.51
71648, 0.36
71649, 0.22
71650, 0.14
71651, 0.23
71652, 0.34
71653, 0.06
71654, 0.22
71655, 0.52
71656, 0.05
71657, 0.62
71658, 0.43
71659, 0.31
71660, 0.18
71661, 0.09
71662, 0.41
71663, 0.36
71664, 0.20
71665, 0.43
71666, 0.59
71667, 0.32
71668, 0.04
71669, 0.47
71670, 0.08
71671, 0.46
71672, 0.11
71673, 0.17
71674, 0.34
71675, 0.47
71676, 0.65
71677, 0.11
71678, 0.21
71679, 0.25
71680, 0.61
71681, 0.36
71682, 0.43
71683, 0.27
71684, 0.21
71685, 0.57
71686, 0.57
71687, 0.32
71688, 0.37
71689, 0.34
71690, 0.19
71691, 0.57
71692, 0.11
71693, 0.29
71694, 0.90
71695, 0.49
71696, 0.34
71697, 0.29
71698, 0.84
71699, 0.30
71700, 0.64
71701, 0.15
71702, 0.63
71703, 0.16
71704, 0.53
71705, 0.80
71706, 0.33
71707, 0.17
71708, 0.51
71709, 0.61
71710, 0.25
71711, 0.27
71712, 0.40
71713, 0.40
71714, 0.24
71715, 0.73
71716, 0.39
71717, 0.18
71718, 0.51
71719, 0.71
71720, 0.47
71721, 0.37
71722, 0.27
71723, 0.50
71724, 0.21
71725, 0.30
71726, 0.17
71727, 0.20
71728, 0.24
71729, 0.74
71730, 0.31
71731, 0.58
71732, 0.48
71733, 0.27
71734, 0.42
71735, 0.40
71736, 0.61
71737, 0.26
71738, 0.20
71739, 0.32
71740, 0.14
71741, 0.48
71742, 0.50
71743, 0.18
71744, 0.77
71745, 0.26
71746, 0.20
71747, 0.20
71748, 0.41
71749, 0.21
71750, 0.67
71751, 0.40
71752, 0.21
71753, 0.35
71754, 0.49
71755, 0.55
71756, 0.22
71757, 0.11
71758, 0.42
71759, 0.74
71760, 0.30
71761, 0.67
71762, 0.24
71763, 0.68
71764, 0.69
71765, 0.16
71766, 0.90
71767, 0.38
71768, 0.95
71769, 0.48
71770, 0.15
71771, 0.29
71772, 0.46
71773, 0.43
71774, 0.55
71775, 0.23
71776, 0.25
71777, 0.14
71778, 0.36
71779, 0.37
71780, 0.60
71781, 0.15
71782, 0.36
71783, 0.25
71784, 0.14
71785, 0.27
71786, 0.43
71787, 0.20
71788, 0.51
71789, 0.48
71790, 0.76
71791, 0.70
71792, 0.17
71793, 0.25
71794, 0.78
71795, 0.30
71796, 0.33
71797, 0.11
71798, 0.08
71799, 0.19
71800, 0.04
71801, 0.47
71802, 0.26
71803, 0.29
71804, 0.88
71805, 0.23
71806, 0.28
71807, 0.18
71808, 0.21
71809, 0.49
71810, 0.29
71811, 0.50
71812, 0.23
71813, 0.42
71814, 0.16
71815, 0.11
71816, 0.42
71817, 0.25
71818, 0.17
71819, 0.20
71820, 0.22
71821, 0.70
71822, 0.15
71823, 0.32
71824, 0.40
71825, 0.30
71826, 0.27
71827, 0.19
71828, 0.28
71829, 0.34
71830, 0.59
71831, 0.23
71832, 0.37
71833, 0.23
71834, 0.23
71835, 0.35
71836, 0.26
71837, 0.28
71838, 0.30
71839, 0.17
71840, 0.22
71841, 0.18
71842, 0.32
71843, 0.47
71844, 0.28
71845, 0.24
71846, 0.02
71847, 0.16
71848, 0.36
71849, 0.18
71850, 0.17
71851, 0.20
71852, 0.24
71853, 0.35
71854, 0.56
71855, 0.28
71856, 0.68
71857, 0.39
71858, 0.24
71859, 0.31
71860, 0.39
71861, 0.33
71862, 0.29
71863, 0.95
71864, 0.24
71865, 0.27
71866, 0.32
71867, 0.45
71868, 0.36
71869, 0.47
71870, 0.59
71871, 0.10
71872, 0.07
71873, 0.20
71874, 0.56
71875, 0.45
71876, 0.38
71877, 0.87
71878, 0.12
71879, 0.27
71880, 0.64
71881, 0.27
71882, 0.23
71883, 0.12
71884, 0.13
71885, 0.89
71886, 0.41
71887, 0.28
71888, 0.40
71889, 0.17
71890, 0.16
71891, 0.09
71892, 0.40
71893, 0.17
71894, 0.23
71895, 0.17
71896, 0.15
71897, 0.61
71898, 0.46
71899, 0.23
71900, 0.01
71901, 0.39
71902, 0.19
71903, 0.20
71904, 0.18
71905, 0.44
71906, 0.15
71907, 0.44
71908, 0.18
71909, 0.35
71910, 0.15
71911, 0.58
71912, 0.32
71913, 0.10
71914, 0.19
71915, 0.35
71916, 0.35
71917, 0.25
71918, 0.57
71919, 0.09
71920, 0.47
71921, 0.42
71922, 0.40
71923, 0.31
71924, 0.30
71925, 0.77
71926, 0.42
71927, 0.51
71928, 0.29
71929, 0.49
71930, 0.08
71931, 0.24
71932, 0.24
71933, 0.10
71934, 0.22
71935, 0.35
71936, 0.29
71937, 0.29
71938, 0.40
71939, 0.23
71940, 0.39
71941, 0.79
71942, 0.49
71943, 0.40
71944, 0.21
71945, 0.47
71946, 0.35
71947, 0.10
71948, 0.57
71949, 0.35
71950, 0.29
71951, 0.40
71952, 0.27
71953, 0.51
71954, 0.15
71955, 0.40
71956, 0.92
71957, 0.64
71958, 0.45
71959, 0.32
71960, 0.33
71961, 0.21
71962, 0.42
71963, 0.41
71964, 0.10
71965, 0.57
71966, 0.35
71967, 0.45
71968, 0.27
71969, 0.23
71970, 0.85
71971, 0.30
71972, 0.54
71973, 0.94
71974, 0.42
71975, 0.18
71976, 0.34
71977, 0.40
71978, 0.43
71979, 0.15
71980, 0.20
71981, 0.15
71982, 0.15
71983, 0.25
71984, 0.76
71985, 0.03
71986, 0.20
71987, 0.23
71988, 0.17
71989, 0.54
71990, 0.26
71991, 0.90
71992, 0.58
71993, 0.31
71994, 0.75
71995, 0.37
71996, 0.74
71997, 0.44
71998, 0.41
71999, 0.71
72000, 0.59
72001, 0.25
72002, 0.30
72003, 0.91
72004, 0.29
72005, 0.29
72006, 0.22
72007, 0.11
72008, 0.09
72009, 0.45
72010, 0.25
72011, 0.60
72012, 0.13
72013, 0.62
72014, 0.10
72015, 0.29
72016, 0.21
72017, 0.18
72018, 0.40
72019, 0.43
72020, 0.89
72021, 0.40
72022, 0.19
72023, 0.96
72024, 0.47
72025, 0.30
72026, 0.69
72027, 0.11
72028, 0.30
72029, 0.47
72030, 0.47
72031, 0.40
72032, 0.21
72033, 0.28
72034, 0.43
72035, 0.27
72036, 0.10
72037, 0.04
72038, 0.68
72039, 0.22
72040, 0.24
72041, 0.13
72042, 0.27
72043, 0.28
72044, 0.41
72045, 0.52
72046, 0.10
72047, 0.27
72048, 0.38
72049, 0.33
72050, 0.25
72051, 0.38
72052, 0.67
72053, 0.14
72054, 0.82
72055, 0.33
72056, 0.58
72057, 0.19
72058, 0.18
72059, 0.21
72060, 0.47
72061, 0.51
72062, 0.24
72063, 0.23
72064, 0.33
72065, 0.66
72066, 0.15
72067, 0.21
72068, 0.50
72069, 0.26
72070, 0.47
72071, 0.18
72072, 0.92
72073, 0.29
72074, 0.18
72075, 0.32
72076, 0.22
72077, 0.55
72078, 0.31
72079, 0.31
72080, 0.18
72081, 0.21
72082, 0.26
72083, 0.55
72084, 0.25
72085, 0.04
72086, 0.46
72087, 0.20
72088, 0.29
72089, 0.50
72090, 0.23
72091, 0.45
72092, 0.24
72093, 0.21
72094, 0.30
72095, 0.32
72096, 0.29
72097, 0.53
72098, 0.03
72099, 0.21
72100, 0.21
72101, 0.26
72102, 0.36
72103, 0.75
72104, 0.62
72105, 0.38
72106, 0.80
72107, 0.21
72108, 0.78
72109, 0.09
72110, 0.25
72111, 0.72
72112, 0.21
72113, 0.39
72114, 0.36
72115, 0.17
72116, 0.31
72117, 0.23
72118, 0.38
72119, 0.30
72120, 0.30
72121, 0.17
72122, 0.43
72123, 0.13
72124, 0.27
72125, 0.63
72126, 0.25
72127, 0.29
72128, 0.35
72129, 0.26
72130, 0.15
72131, 0.21
72132, 0.31
72133, 0.69
72134, 0.06
72135, 0.64
72136, 0.10
72137, 0.20
72138, 0.44
72139, 0.46
72140, 0.36
72141, 0.28
72142, 0.22
72143, 0.16
72144, 0.44
72145, 0.28
72146, 0.33
72147, 0.32
72148, 0.35
72149, 0.34
72150, 0.65
72151, 0.65
72152, 0.94
72153, 0.72
72154, 0.84
72155, 0.75
72156, 0.18
72157, 0.24
72158, 0.15
72159, 0.96
72160, 0.78
72161, 0.23
72162, 0.08
72163, 0.50
72164, 0.32
72165, 0.44
72166, 0.29
72167, 0.07
72168, 0.28
72169, 0.09
72170, 0.21
72171, 0.63
72172, 0.35
72173, 0.37
72174, 0.15
72175, 0.32
72176, 0.31
72177, 0.25
72178, 0.19
72179, 0.64
72180, 0.20
72181, 0.31
72182, 0.17
72183, 0.23
72184, 0.61
72185, 0.65
72186, 0.18
72187, 0.35
72188, 0.19
72189, 0.07
72190, 0.42
72191, 0.77
72192, 0.15
72193, 0.55
72194, 0.32
72195, 0.27
72196, 0.17
72197, 0.26
72198, 0.59
72199, 0.12
72200, 0.43
72201, 0.51
72202, 0.32
72203, 0.18
72204, 0.95
72205, 0.22
72206, 0.06
72207, 0.28
72208, 0.24
72209, 0.21
72210, 0.12
72211, 0.27
72212, 0.23
72213, 0.35
72214, 0.33
72215, 0.12
72216, 0.21
72217, 0.12
72218, 0.30
72219, 0.30
72220, 0.94
72221, 0.20
72222, 0.33
72223, 0.49
72224, 0.15
72225, 0.22
72226, 0.32
72227, 0.66
72228, 0.14
72229, 0.18
72230, 0.36
72231, 0.44
72232, 0.27
72233, 0.61
72234, 0.18
72235, 0.25
72236, 0.18
72237, 0.30
72238, 0.22
72239, 0.23
72240, 0.25
72241, 0.65
72242, 0.04
72243, 0.36
72244, 0.57
72245, 0.31
72246, 0.24
72247, 0.51
72248, 0.47
72249, 0.20
72250, 0.52
72251, 0.50
72252, 0.31
72253, 0.46
72254, 0.14
72255, 0.26
72256, 0.14
72257, 0.28
72258, 0.18
72259, 0.31
72260, 0.19
72261, 0.14
72262, 0.16
72263, 0.55
72264, 0.44
72265, 0.55
72266, 0.31
72267, 0.21
72268, 0.31
72269, 0.20
72270, 0.44
72271, 0.14
72272, 0.66
72273, 0.27
72274, 0.28
72275, 0.12
72276, 0.19
72277, 0.38
72278, 0.63
72279, 0.34
72280, 0.50
72281, 0.20
72282, 0.39
72283, 0.93
72284, 0.48
72285, 0.48
72286, 0.74
72287, 0.49
72288, 0.36
72289, 0.36
72290, 0.27
72291, 0.30
72292, 0.35
72293, 0.38
72294, 0.49
72295, 0.89
72296, 0.39
72297, 0.30
72298, 0.33
72299, 0.30
72300, 0.47
72301, 0.10
72302, 0.06
72303, 0.43
72304, 0.15
72305, 0.31
72306, 0.64
72307, 0.37
72308, 0.38
72309, 0.21
72310, 0.95
72311, 0.49
72312, 0.30
72313, 0.69
72314, 0.09
72315, 0.46
72316, 0.14
72317, 0.20
72318, 0.35
72319, 0.20
72320, 0.08
72321, 0.16
72322, 0.39
72323, 0.14
72324, 0.60
72325, 0.44
72326, 0.32
72327, 0.23
72328, 0.83
72329, 0.33
72330, 0.65
72331, 0.16
72332, 0.47
72333, 0.25
72334, 0.36
72335, 0.32
72336, 0.48
72337, 0.79
72338, 0.22
72339, 0.20
72340, 0.18
72341, 0.28
72342, 0.71
72343, 0.48
72344, 0.27
72345, 0.34
72346, 0.24
72347, 0.76
72348, 0.45
72349, 0.25
72350, 0.53
72351, 0.23
72352, 0.07
72353, 0.10
72354, 0.56
72355, 0.36
72356, 0.22
72357, 0.28
72358, 0.17
72359, 0.38
72360, 0.25
72361, 0.19
72362, 0.33
72363, 0.36
72364, 0.50
72365, 0.45
72366, 0.19
72367, 0.21
72368, 0.27
72369, 0.19
72370, 0.34
72371, 0.36
72372, 0.30
72373, 0.40
72374, 0.25
72375, 0.61
72376, 0.38
72377, 0.24
72378, 0.21
72379, 0.70
72380, 0.24
72381, 0.31
72382, 0.27
72383, 0.13
72384, 0.25
72385, 0.09
72386, 0.17
72387, 0.42
72388, 0.25
72389, 0.21
72390, 0.19
72391, 0.37
72392, 0.47
72393, 0.23
72394, 0.17
72395, 0.35
72396, 0.21
72397, 0.18
72398, 0.19
72399, 0.15
72400, 0.36
72401, 0.50
72402, 0.24
72403, 0.20
72404, 0.39
72405, 0.25
72406, 0.32
72407, 0.77
72408, 0.42
72409, 0.21
72410, 0.22
72411, 0.39
72412, 0.24
72413, 0.08
72414, 0.51
72415, 0.65
72416, 0.22
72417, 0.18
72418, 0.20
72419, 0.33
72420, 0.56
72421, 0.21
72422, 0.28
72423, 0.32
72424, 0.16
72425, 0.21
72426, 0.22
72427, 0.20
72428, 0.19
72429, 0.08
72430, 0.18
72431, 0.21
72432, 0.26
72433, 0.18
72434, 0.30
72435, 0.68
72436, 0.21
72437, 0.36
72438, 0.21
72439, 0.16
72440, 0.57
72441, 0.34
72442, 0.34
72443, 0.93
72444, 0.41
72445, 0.18
72446, 0.32
72447, 0.43
72448, 0.50
72449, 0.42
72450, 0.08
72451, 0.30
72452, 0.28
72453, 0.13
72454, 0.33
72455, 0.33
72456, 0.21
72457, 0.30
72458, 0.20
72459, 0.52
72460, 0.30
72461, 0.37
72462, 0.28
72463, 0.27
72464, 0.40
72465, 0.22
72466, 0.45
72467, 0.36
72468, 0.36
72469, 0.05
72470, 0.24
72471, 0.27
72472, 0.31
72473, 0.19
72474, 0.80
72475, 0.19
72476, 0.30
72477, 0.62
72478, 0.12
72479, 0.29
72480, 0.14
72481, 0.09
72482, 0.32
72483, 0.28
72484, 0.91
72485, 0.40
72486, 0.27
72487, 0.05
72488, 0.28
72489, 0.27
72490, 0.35
72491, 0.20
72492, 0.51
72493, 0.23
72494, 0.79
72495, 0.58
72496, 0.38
72497, 0.19
72498, 0.46
72499, 0.38
72500, 0.22
72501, 0.59
72502, 0.41
72503, 0.39
72504, 0.19
72505, 0.57
72506, 0.46
72507, 0.58
72508, 0.11
72509, 0.39
72510, 0.39
72511, 0.40
72512, 0.30
72513, 0.55
72514, 0.44
72515, 0.14
72516, 0.36
72517, 0.40
72518, 0.47
72519, 0.29
72520, 0.19
72521, 0.17
72522, 0.14
72523, 0.66
72524, 0.53
72525, 0.08
72526, 0.38
72527, 0.75
72528, 0.33
72529, 0.46
72530, 0.37
72531, 0.38
72532, 0.46
72533, 0.25
72534, 0.29
72535, 0.44
72536, 0.63
72537, 0.28
72538, 0.26
72539, 0.44
72540, 0.59
72541, 0.39
72542, 0.22
72543, 0.43
72544, 0.37
72545, 0.28
72546, 0.60
72547, 0.30
72548, 0.25
72549, 0.31
72550, 0.17
72551, 0.47
72552, 0.79
72553, 0.70
72554, 0.87
72555, 0.23
72556, 0.48
72557, 0.49
72558, 0.63
72559, 0.26
72560, 0.48
72561, 0.13
72562, 0.19
72563, 0.29
72564, 0.54
72565, 0.23
72566, 0.55
72567, 0.64
72568, 0.68
72569, 0.41
72570, 0.29
72571, 0.06
72572, 0.53
72573, 0.86
72574, 0.35
72575, 0.54
72576, 0.49
72577, 0.75
72578, 0.40
72579, 0.29
72580, 0.15
72581, 0.31
72582, 0.49
72583, 0.35
72584, 0.07
72585, 0.22
72586, 0.24
72587, 0.07
72588, 0.15
72589, 0.20
72590, 0.22
72591, 0.79
72592, 0.25
72593, 0.23
72594, 0.44
72595, 0.26
72596, 0.36
72597, 0.21
72598, 0.32
72599, 0.44
72600, 0.18
72601, 0.20
72602, 0.16
72603, 0.83
72604, 0.27
72605, 0.26
72606, 0.56
72607, 0.32
72608, 0.29
72609, 0.07
72610, 0.30
72611, 0.51
72612, 0.25
72613, 0.45
72614, 0.26
72615, 0.31
72616, 0.36
72617, 0.50
72618, 0.21
72619, 0.31
72620, 0.30
72621, 0.32
72622, 0.38
72623, 0.63
72624, 0.22
72625, 0.37
72626, 0.32
72627, 0.19
72628, 0.32
72629, 0.39
72630, 0.45
72631, 0.19
72632, 0.62
72633, 0.17
72634, 0.53
72635, 0.13
72636, 0.26
72637, 0.30
72638, 0.10
72639, 0.64
72640, 0.18
72641, 0.35
72642, 0.16
72643, 0.96
72644, 0.52
72645, 0.25
72646, 0.20
72647, 0.48
72648, 0.69
72649, 0.55
72650, 0.57
72651, 0.23
72652, 0.38
72653, 0.27
72654, 0.30
72655, 0.52
72656, 0.18
72657, 0.13
72658, 0.23
72659, 0.59
72660, 0.20
72661, 0.34
72662, 0.27
72663, 0.15
72664, 0.54
72665, 0.44
72666, 0.34
72667, 0.72
72668, 0.22
72669, 0.45
72670, 0.25
72671, 0.18
72672, 0.28
72673, 0.32
72674, 0.32
72675, 0.22
72676, 0.38
72677, 0.27
72678, 0.04
72679, 0.12
72680, 0.15
72681, 0.40
72682, 0.86
72683, 0.21
72684, 0.33
72685, 0.30
72686, 0.36
72687, 0.35
72688, 0.25
72689, 0.16
72690, 0.47
72691, 0.52
72692, 0.37
72693, 0.58
72694, 0.31
72695, 0.51
72696, 0.25
72697, 0.42
72698, 0.74
72699, 0.75
72700, 0.69
72701, 0.16
72702, 0.20
72703, 0.69
72704, 0.60
72705, 0.05
72706, 0.22
72707, 0.48
72708, 0.19
72709, 0.18
72710, 0.22
72711, 0.22
72712, 0.30
72713, 0.36
72714, 0.29
72715, 0.15
72716, 0.86
72717, 0.16
72718, 0.32
72719, 0.55
72720, 0.18
72721, 0.43
72722, 0.10
72723, 0.22
72724, 0.22
72725, 0.57
72726, 0.88
72727, 0.32
72728, 0.24
72729, 0.19
72730, 0.29
72731, 0.25
72732, 0.33
72733, 0.60
72734, 0.37
72735, 0.28
72736, 0.45
72737, 0.16
72738, 0.47
72739, 0.39
72740, 0.69
72741, 0.28
72742, 0.19
72743, 0.40
72744, 0.93
72745, 0.20
72746, 0.37
72747, 0.27
72748, 0.24
72749, 0.54
72750, 0.62
72751, 0.38
72752, 0.22
72753, 0.32
72754, 0.30
72755, 0.26
72756, 0.08
72757, 0.53
72758, 0.43
72759, 0.68
72760, 0.23
72761, 0.17
72762, 0.22
72763, 0.18
72764, 0.26
72765, 0.29
72766, 0.65
72767, 0.82
72768, 0.04
72769, 0.12
72770, 0.18
72771, 0.12
72772, 0.17
72773, 0.48
72774, 0.27
72775, 0.36
72776, 0.20
72777, 0.38
72778, 0.34
72779, 0.45
72780, 0.21
72781, 0.47
72782, 0.19
72783, 0.70
72784, 0.33
72785, 0.22
72786, 0.31
72787, 0.22
72788, 0.36
72789, 0.17
72790, 0.33
72791, 0.07
72792, 0.25
72793, 0.19
72794, 0.50
72795, 0.28
72796, 0.30
72797, 0.67
72798, 0.41
72799, 0.21
72800, 0.18
72801, 0.26
72802, 0.16
72803, 0.30
72804, 0.30
72805, 0.27
72806, 0.25
72807, 0.26
72808, 0.43
72809, 0.43
72810, 0.31
72811, 0.83
72812, 0.32
72813, 0.53
72814, 0.28
72815, 0.43
72816, 0.20
72817, 0.28
72818, 0.52
72819, 0.76
72820, 0.20
72821, 0.42
72822, 0.35
72823, 0.34
72824, 0.31
72825, 0.22
72826, 0.13
72827, 0.23
72828, 0.16
72829, 0.38
72830, 0.31
72831, 0.25
72832, 0.09
72833, 0.78
72834, 0.85
72835, 0.45
72836, 0.30
72837, 0.32
72838, 0.50
72839, 0.18
72840, 0.93
72841, 0.20
72842, 0.22
72843, 0.27
72844, 0.24
72845, 0.49
72846, 0.04
72847, 0.52
72848, 0.12
72849, 0.39
72850, 0.40
72851, 0.21
72852, 0.54
72853, 0.84
72854, 0.17
72855, 0.35
72856, 0.72
72857, 0.32
72858, 0.28
72859, 0.30
72860, 0.09
72861, 0.40
72862, 0.39
72863, 0.12
72864, 0.13
72865, 0.20
72866, 0.35
72867, 0.92
72868, 0.75
72869, 0.70
72870, 0.07
72871, 0.36
72872, 0.54
72873, 0.47
72874, 0.24
72875, 0.42
72876, 0.23
72877, 0.50
72878, 0.36
72879, 0.24
72880, 0.38
72881, 0.28
72882, 0.57
72883, 0.69
72884, 0.59
72885, 0.16
72886, 0.37
72887, 0.50
72888, 0.19
72889, 0.26
72890, 0.25
72891, 0.19
72892, 0.63
72893, 0.15
72894, 0.13
72895, 0.46
72896, 0.18
72897, 0.15
72898, 0.26
72899, 0.18
72900, 0.28
72901, 0.41
72902, 0.53
72903, 0.21
72904, 0.24
72905, 0.37
72906, 0.73
72907, 0.48
72908, 0.25
72909, 0.12
72910, 0.29
72911, 0.29
72912, 0.23
72913, 0.19
72914, 0.20
72915, 0.31
72916, 0.16
72917, 0.36
72918, 0.50
72919, 0.17
72920, 0.33
72921, 0.11
72922, 0.20
72923, 0.21
72924, 0.88
72925, 0.25
72926, 0.05
72927, 0.27
72928, 0.36
72929, 0.73
72930, 0.24
72931, 0.49
72932, 0.51
72933, 0.38
72934, 0.32
72935, 0.30
72936, 0.35
72937, 0.35
72938, 0.40
72939, 0.73
72940, 0.41
72941, 0.42
72942, 0.28
72943, 0.28
72944, 0.25
72945, 0.07
72946, 0.88
72947, 0.16
72948, 0.13
72949, 0.28
72950, 0.17
72951, 0.12
72952, 0.12
72953, 0.45
72954, 0.78
72955, 0.30
72956, 0.58
72957, 0.13
72958, 0.29
72959, 0.32
72960, 0.15
72961, 0.55
72962, 0.16
72963, 0.28
72964, 0.21
72965, 0.55
72966, 0.09
72967, 0.21
72968, 0.33
72969, 0.39
72970, 0.10
72971, 0.67
72972, 0.53
72973, 0.79
72974, 0.32
72975, 0.25
72976, 0.82
72977, 0.05
72978, 0.30
72979, 0.32
72980, 0.30
72981, 0.44
72982, 0.66
72983, 0.07
72984, 0.41
72985, 0.17
72986, 0.76
72987, 0.44
72988, 0.32
72989, 0.22
72990, 0.05
72991, 0.50
72992, 0.27
72993, 0.16
72994, 0.23
72995, 0.25
72996, 0.42
72997, 0.53
72998, 0.42
72999, 0.39
73000, 0.29
73001, 0.23
73002, 0.10
73003, 0.31
73004, 0.60
73005, 0.32
73006, 0.36
73007, 0.30
73008, 0.34
73009, 0.31
73010, 0.27
73011, 0.79
73012, 0.41
73013, 0.24
73014, 0.67
73015, 0.17
73016, 0.72
73017, 0.97
73018, 0.06
73019, 0.36
73020, 0.24
73021, 0.29
73022, 0.29
73023, 0.28
73024, 0.43
73025, 0.39
73026, 0.38
73027, 0.58
73028, 0.70
73029, 0.10
73030, 0.32
73031, 0.62
73032, 0.04
73033, 0.23
73034, 0.34
